0,1
6992,0
240,0
1282,0
9472,0
1552,0
2841,0
120,0
803,0
0,0
37853,0
354,0
0,0
37,0
1249,0
371,0
2520,0
11242,0
0,0
0,0
4896,0
0,0
390,1
0,1
0,0
48,0
0,0
3,0
3,0
0,0
0,0
23,0
8,1
4710,0
0,0
0,0
1752,0
390,1
884,0
0,1
2841,0
0,0
5,0
555,0
8,0
0,0
0,0
0,0
910,0
0,0
2477,0
317,0
0,0
884,0
516,0
3,0
176,0
15,0
0,0
0,0
0,1
0,0
6,0
5049,0
0,0
278,0
15,0
4798,0
27,0
1705,0
803,0
0,0
254,0
8,1
0,0
0,0
2330,0
3,0
0,0
1002,0
2979,0
3,0
0,1
0,0
0,0
9,0
0,0
176,0
3770,0
8,0
2094,0
6,0
1,0
0,0
1,0
153,0
250,0
4902,0
4798,0
1002,0
1164,0
120,0
4798,0
2476,0
1779,0
0,0
21,0
16,0
208,0
153,0
0,0
48,0
250,0
1147,0
72,1
8,0
0,0
12,1
254,0
0,0
0,1
0,0
555,0
8,1
0,0
0,0
206,0
0,0
2411,0
0,0
0,1
1894,0
2642,0
1167,0
1496,0
4710,0
0,0
0,0
0,0
0,0
1406,0
1261,0
0,0
34,0
0,0
0,0
48,0
0,0
10,0
0,0
8,1
0,0
0,0
4587,0
0,0
4197,0
2642,0
72,0
0,0
0,0
20,1
0,0
185,0
0,0
2208,0
0,0
58,1
185,0
0,0
0,0
0,0
4798,0
78,0
37853,0
0,1
0,0
0,0
0,0
91,0
884,0
1366,0
54,0
48,0
0,0
0,0
0,0
48,0
22,0
54,0
0,0
0,1
0,0
0,0
0,0
10587,0
0,0
0,0
141,1
0,0
0,1
303,0
16,0
5,0
3561,0
37853,0
37853,0
277,0
0,0
80,0
37853,0
0,0
0,0
15,0
39,0
0,0
80,0
9472,0
0,0
2,0
10587,0
450,0
2208,0
2502,0
0,0
0,1
48,0
0,0
13027,0
15,0
0,1
3,0
0,0
8,0
724,0
4798,0
24,1
15,0
42,0
14087,1
4,0
176,0
13027,0
0,0
0,0
78,0
2805,0
6664,0
362,0
1645,0
15,0
206,0
37,0
15,0
0,0
15,0
0,0
15,0
91,0
0,0
2,0
15,0
0,0
0,0
0,0
0,0
4,0
0,0
0,0
85,0
0,0
0,0
73,0
2805,0
0,0
8,0
2805,0
726,0
0,0
8,1
957,0
85,0
172,0
153,0
0,0
6,1
0,0
58,0
161,0
0,0
0,0
0,0
0,0
2476,0
58,0
8,1
0,0
0,0
48,0
206,0
882,0
0,0
1863,0
0,1
0,0
78,0
934,0
0,0
30,0
27,0
0,1
1261,0
136,1
62,0
0,0
0,0
276,0
1261,0
0,0
0,0
0,0
0,0
48,0
0,0
0,0
0,1
153,0
0,0
0,0
36,1
161,0
174,0
8,1
2208,0
194,1
12400,1
0,0
0,0
85,0
0,0
0,0
0,0
120,1
0,1
0,0
0,0
0,0
530,0
0,0
944,0
2968,0
85,0
0,1
58,0
2208,0
0,0
25,0
0,0
86,0
19,1
8,0
0,0
0,1
0,0
25,0
0,0
0,0
0,0
161,0
1030,0
0,0
1776,0
82,0
468,0
0,0
91,0
48,0
2,0
0,0
2953,1
0,0
6,0
0,0
0,0
0,0
75,0
0,0
0,0
0,0
1261,0
0,0
0,0
0,0
14,0
0,0
0,0
0,0
3,0
0,0
154,0
0,0
0,0
0,0
6664,0
8,1
0,0
0,0
0,0
2,0
1,0
0,0
0,0
0,0
2,0
0,0
7,0
0,0
0,0
1,0
8,0
0,0
0,0
1928,0
0,0
0,0
15,0
0,0
450,0
0,0
0,1
0,0
0,0
6,1
4,0
0,0
0,0
0,0
54,0
20,0
2,0
1169,0
2,0
0,0
0,0
0,0
0,0
58,1
0,0
0,1
0,0
526,0
213,0
526,0
0,0
0,0
8,1
0,0
1074,0
15,0
516,0
745,0
10,0
0,0
0,0
0,0
416,0
89,0
2354,0
106,0
11242,0
1720,0
0,0
0,0
20,0
0,1
154,0
0,0
1167,0
9,0
10,0
0,0
314,0
80,0
28,1
0,0
80,0
0,0
0,0
1112,0
1167,0
0,0
0,0
16,0
0,0
13027,0
10,0
3,0
0,0
0,0
0,0
4,0
85,0
3,0
4902,0
213,0
1474,1
0,0
0,0
48,0
52,0
650,0
1770,0
0,0
0,0
0,0
0,0
0,0
0,0
107,1
1825,0
0,0
0,0
14,0
0,0
1825,0
11,0
84,0
1825,0
0,0
8,0
314,0
0,0
2979,0
2,0
0,0
8,1
0,0
150,0
303,0
0,0
0,0
9,0
51,1
25,0
176,0
4197,0
0,0
0,0
745,0
0,0
88,0
2,0
0,0
351,1
0,1
232,0
0,0
882,0
0,0
0,0
0,0
0,0
0,0
10587,0
0,0
8,1
0,1
0,0
0,1
6664,0
0,0
1,0
2612,1
6664,0
85,0
0,0
0,0
0,0
0,0
0,0
663,0
0,0
0,0
0,0
8,1
14,0
0,0
0,0
8,1
4,1
46,0
0,0
2,0
11,1
0,0
2,1
3,0
0,0
10,0
1314,0
6664,0
0,0
0,0
975,0
0,0
0,0
2,0
0,1
18,0
12,0
0,0
0,0
965,0
3,0
2968,0
0,0
1,0
0,0
0,0
105,0
1,0
276,0
8,1
2968,0
650,0
0,0
13027,0
60,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
530,0
0,0
4,0
0,0
777,0
0,1
150,0
207,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
8,0
0,0
0,0
3,0
0,0
0,0
0,0
719,0
0,0
5049,0
1067,0
207,0
0,0
207,0
0,0
48,0
0,1
447,0
530,0
0,0
2,0
0,0
207,0
52,0
0,1
314,0
48,0
207,0
831,0
207,0
0,0
0,0
1720,0
4197,0
0,0
0,0
0,0
0,0
6,0
0,0
0,0
172,0
0,0
0,0
922,0
2642,0
333,0
2968,0
777,0
17,0
0,0
0,0
0,0
0,0
0,0
78,1
2476,0
15,0
0,0
150,0
0,0
0,1
8,1
154,0
0,0
2642,0
314,0
0,0
0,0
2,0
1310,0
46,0
13027,0
3,0
6992,0
777,0
232,0
726,0
1,0
0,0
0,0
37,0
154,0
0,0
1,0
61,0
0,0
0,0
0,0
0,0
241,0
2,0
0,0
777,0
18,1
154,0
2,0
8,0
2,0
0,0
0,0
0,0
0,0
0,0
566,0
10,0
5,0
4,0
784,0
0,0
2,0
233,0
91,0
22,0
2,0
0,0
13,0
52,0
250,0
62,0
52,0
0,0
0,0
15,0
1261,0
154,0
254,0
0,0
0,0
0,0
506,0
46,0
0,0
6,0
0,0
4,0
0,0
0,0
2,0
1770,0
604,0
0,0
4,0
0,1
5,0
5,0
0,0
0,0
0,0
0,0
0,0
416,0
0,0
0,0
0,0
0,0
0,0
80,0
303,0
314,0
240,0
443,0
4,0
139,0
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
22,0
0,0
6992,0
6,0
0,0
126,0
0,0
1143,0
0,0
0,0
0,0
5,0
0,0
42,0
650,0
0,0
31,0
37,0
303,0
0,0
6,0
0,0
27,0
0,1
4798,0
126,0
0,0
4,0
0,0
0,0
159,0
0,0
