0,1
500,0
72,0
500,0
494,0
152,0
500,0
176,0
103,0
0,0
500,0
16,0
0,0
34,0
282,0
60,0
490,0
382,0
0,0
0,0
500,0
0,0
10,1
0,1
1,0
10,0
0,0
1,0
1,0
1,0
0,0
9,0
1,1
500,0
1,0
8,0
500,0
10,1
500,0
0,1
500,0
0,0
3,0
40,0
1,0
0,0
0,0
0,0
291,0
1,0
500,0
150,0
23,0
313,0
57,0
1,0
46,0
18,0
8,0
4,0
0,1
0,0
2,0
500,0
0,0
34,0
18,0
500,0
9,0
500,0
103,0
1,0
500,0
1,1
0,0
1,0
500,0
4,0
0,0
59,0
500,0
3,0
0,1
0,0
0,0
19,0
1,0
46,0
500,0
2,0
500,0
4,0
1,0
0,0
1,0
9,0
11,0
270,0
500,0
59,0
116,0
500,0
176,0
500,0
500,0
51,0
369,0
500,0
4,0
43,0
11,0
500,0
51,0
9,0
500,0
0,0
13,0
120,0
500,0
5,1
11,0
1,0
500,0
1,1
14,0
0,0
0,1
1,0
40,0
1,1
0,0
0,0
95,0
1,0
500,0
4,0
1,1
500,0
172,0
500,0
51,0
109,0
500,0
5,0
1,0
1,0
1,0
186,0
67,0
0,0
58,0
1,0
6,0
13,0
0,0
500,0
11,0
1,0
1,1
8,0
0,0
188,0
0,0
409,0
172,0
29,0
1,0
7,0
2,1
0,0
57,0
7,0
500,0
500,0
0,0
362,0
5,1
57,0
0,0
0,0
19,0
500,0
33,0
500,0
0,1
1,0
161,0
19,0
1,0
24,0
313,0
224,0
49,0
13,0
1,0
1,0
500,0
412,0
1,0
13,0
24,0
10,0
1,0
0,1
1,0
11,0
0,0
500,0
0,0
1,0
500,0
7,1
1,0
0,1
500,0
500,0
2,0
1,0
122,0
500,0
500,0
17,0
0,0
61,0
500,0
0,0
1,0
5,0
46,0
0,0
61,0
494,0
0,0
4,0
500,0
86,0
500,0
75,0
466,0
1,0
0,1
13,0
1,0
500,0
18,0
0,1
1,0
1,0
1,0
158,0
500,0
2,1
18,0
8,0
92,1
500,0
500,0
46,0
500,0
1,0
1,0
20,0
500,0
500,0
94,0
163,0
18,0
95,0
34,0
18,0
1,0
500,0
18,0
0,0
500,0
18,0
24,0
1,0
2,0
18,0
0,0
1,0
0,0
0,0
8,0
1,0
0,0
500,0
11,0
1,0
0,0
7,0
500,0
0,0
394,0
1,0
500,0
500,0
94,0
407,0
0,0
1,1
500,0
272,0
11,0
79,0
10,0
1,0
500,0
1,1
500,0
0,0
37,0
500,0
214,0
1,0
1,0
0,0
0,0
500,0
9,0
1,1
1,0
1,0
13,0
95,0
131,0
500,0
74,0
0,0
500,0
0,1
0,0
41,0
88,0
0,0
35,0
19,0
0,1
67,0
8,1
17,0
500,0
0,0
1,0
63,0
67,0
3,0
1,0
0,0
0,0
13,0
2,0
1,0
0,1
500,0
500,0
9,0
0,0
500,0
0,0
5,1
500,0
214,0
21,0
1,1
500,0
8,1
85,1
1,0
1,0
500,0
394,0
11,0
0,0
1,0
192,0
500,0
500,0
1,0
407,0
8,1
0,1
0,0
500,0
6,0
183,0
6,0
27,0
6,0
89,0
113,0
10,0
500,0
0,1
5,0
500,0
0,0
3,0
1,0
500,0
26,0
500,0
2,1
3,0
0,0
0,1
1,0
3,0
500,0
6,0
1,0
6,0
407,0
54,0
500,0
33,0
7,0
221,0
227,0
77,0
302,0
500,0
1,0
24,0
13,0
3,0
0,0
48,1
1,0
500,0
500,0
1,0
6,0
0,0
500,0
0,0
500,0
83,0
500,0
1,0
1,0
0,0
67,0
0,0
1,0
1,0
12,0
0,0
0,0
0,0
500,0
3,0
6,0
65,0
221,0
1,0
1,0
1,0
500,0
500,0
1,1
0,0
0,0
233,0
0,0
3,0
500,0
2,0
1,0
0,0
0,0
3,0
2,0
3,0
0,0
500,0
6,0
1,0
1,0
1,0
0,0
500,0
32,0
1,0
1,0
18,0
500,0
0,0
86,0
5,0
0,1
6,0
1,0
1,1
8,0
0,0
1,0
1,0
49,0
26,0
3,0
500,0
25,0
3,0
1,0
500,0
500,0
1,0
0,0
6,0
5,1
1,0
0,1
500,0
1,0
83,0
59,0
45,0
0,0
484,0
500,0
1,0
1,1
6,0
328,0
18,0
500,0
57,0
500,0
500,0
500,0
154,0
3,0
407,0
1,0
500,0
0,0
484,0
0,0
39,0
12,0
178,0
28,0
472,0
382,0
500,0
500,0
0,0
0,0
26,0
3,1
65,0
0,0
51,0
3,0
500,0
500,0
3,0
0,0
55,0
61,0
4,1
1,0
61,0
1,0
1,0
500,0
121,0
500,0
51,0
500,0
1,0
0,0
3,0
2,0
500,0
500,0
500,0
2,0
3,0
0,0
0,0
500,0
0,0
2,0
8,0
3,0
270,0
59,0
22,1
0,0
0,0
13,0
500,0
51,0
500,0
500,0
57,0
0,0
407,0
1,0
6,0
0,0
0,0
1,0
500,0
5,1
500,0
0,0
1,0
3,0
1,0
297,0
221,0
500,0
16,0
119,0
346,0
500,0
500,0
500,0
500,0
500,0
1,0
13,0
205,0
388,0
0,0
500,0
2,0
0,0
1,1
0,0
67,0
500,0
0,0
1,0
388,0
388,0
2,0
3,1
6,0
46,0
409,0
1,0
0,0
154,0
0,0
419,0
19,0
11,0
500,0
419,0
0,0
13,1
0,1
64,0
0,0
74,0
1,0
500,0
6,0
1,0
0,0
0,0
500,0
0,0
264,0
500,0
1,1
0,1
0,0
500,0
500,0
0,1
500,0
0,0
5,0
500,0
39,1
500,0
500,0
11,0
0,0
500,0
500,0
1,0
0,0
0,0
5,0
500,0
37,0
0,0
1,0
1,0
1,1
2,0
1,0
1,0
1,1
1,1
11,0
6,0
3,0
500,0
2,1
6,0
419,0
1,1
500,0
377,0
3,0
1,0
3,0
500,0
139,0
500,0
500,0
3,0
500,0
500,0
0,0
124,0
388,0
1,0
1,0
388,0
2,0
0,1
2,0
4,0
0,0
500,0
1,0
62,0
1,0
113,0
1,0
5,0
438,0
1,0
1,0
13,0
21,0
63,0
1,1
113,0
500,0
0,0
500,0
36,0
0,0
0,0
0,0
1,0
1,0
1,0
0,0
1,0
2,0
1,0
27,0
0,0
4,0
1,0
69,0
220,0
2,1
67,0
500,0
500,0
0,0
0,0
6,0
1,0
0,0
1,0
1,0
500,0
0,0
1,0
0,0
2,0
1,0
0,0
500,0
500,0
500,0
1,0
0,0
78,0
0,0
500,0
87,0
500,0
3,0
500,0
0,0
13,0
0,1
52,0
233,0
27,0
1,0
30,0
1,0
500,0
5,0
0,1
55,0
13,0
500,0
500,0
220,0
500,0
1,0
1,0
500,0
409,0
0,0
1,0
0,0
500,0
0,0
20,0
388,0
1,0
0,0
79,0
500,0
0,0
3,0
21,0
172,0
55,0
500,0
113,0
69,0
44,0
1,0
1,0
0,0
388,0
1,0
500,0
1,0
4,1
500,0
3,0
0,0
500,0
67,0
1,0
0,1
1,1
65,0
0,0
442,0
172,0
55,0
0,0
1,0
3,0
102,0
11,0
500,0
500,0
1,0
500,0
69,0
64,0
94,0
5,0
1,0
0,0
34,0
228,0
65,0
1,0
388,0
376,0
389,0
500,0
5,0
500,0
17,0
1,0
0,0
1,0
1,0
83,0
3,0
500,0
1,0
220,0
69,0
500,0
204,0
500,0
2,1
65,0
3,0
4,0
500,0
3,0
0,0
1,0
3,0
1,0
0,0
46,0
11,0
5,0
6,0
302,0
1,0
3,0
48,0
12,0
24,0
2,0
0,0
12,0
51,0
209,0
59,0
7,0
51,0
1,0
1,0
388,0
18,0
67,0
442,0
191,0
65,0
388,0
500,0
500,0
500,0
1,0
0,0
500,0
1,0
343,0
81,0
0,0
4,0
450,0
0,0
8,0
0,0
500,0
1,0
144,0
30,0
500,0
57,0
500,0
85,0
40,0
1,0
500,0
0,1
12,0
500,0
5,0
1,0
6,0
0,0
1,0
0,0
39,0
1,0
0,0
1,0
1,0
0,0
61,0
500,0
500,0
55,0
500,0
63,0
450,0
500,0
8,0
18,0
0,1
0,0
1,0
500,0
0,1
0,0
1,0
6,0
0,0
500,0
1,0
500,0
7,0
500,0
388,0
0,0
500,0
4,0
0,0
147,0
0,0
99,0
0,0
6,0
500,0
0,0
12,0
500,0
1,0
8,0
500,0
442,0
0,0
5,0
500,0
34,0
500,0
1,0
4,0
0,0
9,0
0,1
500,0
147,0
388,0
14,0
8,0
442,0
17,0
1,0
53,0
6,0
